X,Y,OBJECTID,Name_e,Nom_f,Noms_Alt_Names,Description,Min_Scale_Echelle,Max_Scale_Echelle,CONCISCODE
-9735348.57589121,6253297.41747748,3419,McLean's Lake,Lac McLean's,,,50000,,Lake//Lac
-9685221.35022715,6210780.00316009,3420,Sunday Point,Pointe Sunday,,,50000,,Cape//Cap
-9626188.31970135,6232531.88563081,3421,Peninsula Bay,Baie Peninsula,,,250000,,Bay//Baie
-9682306.5871122,6221453.93688783,3422,Dupuis Island,Île Dupuis,,,50000,,Island//Île
-9701122.79802974,6235229.19897777,3423,Blain Island,Île Blain,,,50000,,Island//Île
-9846391.13810633,6247015.14401997,3424,Cranberry Bay,Baie Cranberry,,,50000,,Bay//Baie
-9743463.9797595,6237833.23117601,3425,Wilson Channel,Chenal Wilson,,,50000,,Channel//Chenal
-9885323.70167323,6201965.88036387,3426,O'Connor Point,Pointe O'Connor,,,50000,,Cape//Cap
-9680780.9202193,6242556.42175514,3427,Tunnel Bay,Baie Tunnel,,,50000,,Bay//Baie
-9808731.96669865,6213074.33954444,3428,Starke Point,Pointe Starke,,,50000,,Cape//Cap
-9744952.23521289,6254767.89065263,3429,Nineteen Hill,Mont Nineteen,,,50000,,Mountain//Mont
-9619722.16360085,6231993.95561847,3430,Beatty Cove,Anse Beatty,,,50000,,Bay//Baie
-9788151.95559312,6262827.64879368,3431,MacInnes Point,Pointe MacInnes,,,50000,,Cape//Cap
-9867127.50585151,6190910.95253332,3432,Summer Island,Île Summer,,,50000,,Island//Île
-9681719.83109214,6214198.92234648,3433,Two Bog Lake,Lac Two Bog,,,50000,,Lake//Lac
-9834291.99946998,6188056.48516264,3434,Evelyn Rocks,Haut-fond Evelyn,,,50000,,Shoal//Haut-fond
-9721683.51214161,6245409.97641756,3435,Billy Lake,Lac Billy,,,50000,,Lake//Lac
-9784580.12138987,6232913.94530323,3436,Hope Island,Île Hope,,,50000,,Island//Île
-9834096.71141671,6201839.11297933,3437,Davies Island,Île Davies,,,50000,,Island//Île
-9619954.0125992,6228528.6327363,3438,Senlis Shoal,Haut-fond Senlis,,,50000,,Shoal//Haut-fond
-9776238.64909836,6239338.52588258,3439,Sky Lake,Lac Sky,,,50000,,Lake//Lac
-9885464.48099747,6163173.9972165,3440,Sibley Cove,Anse Sibley,,,50000,,Bay//Baie
-9879211.50773216,6166061.31051281,3441,Finlay Bay,Baie Finlay,,,50000,,Bay//Baie
-9700215.4233735,6234809.46804194,3442,Douglas Island,Île Douglas,,,50000,,Island//Île
-9681758.26127977,6214900.6617782,3443,Fenn Lake,Lac Fenn,,,50000,,Lake//Lac
-9684199.7844802,6231022.86568686,3444,Jackfish Channel,Chenal Jackfish,,,250000,,Channel//Chenal
-9644213.680965,6227873.87222489,3445,Moss Point,Pointe Moss,,,50000,,Cape//Cap
-9895556.90332701,6164198.27247558,3446,Helen Lake,Lac Helen,,,50000,,Lake//Lac
-9636167.71155445,6234731.22706332,3447,Neys Lake,Lac Neys,,,50000,,Lake//Lac
-9893924.17962753,6165115.02127973,3448,Thunder Mountain,Mont Thunder,,,50000,,Mountain//Mont
-9717085.63226628,6239917.19874333,3449,Schreiber Beach,Plage Schreiber,,,50000,,Beach//Plage
-9715609.33348828,6237632.22869906,3450,Fourth Lake,Lac Fourth,,,50000,,Lake//Lac
-9703411.36975661,6116657.41586034,3451,Superior Shoal,Haut-fond Supérieur,,,50000,,Shoal//Haut-fond
-9759682.96225616,6265288.001814,3452,Bluebill Lake,Lac Bluebill,,,50000,,Lake//Lac
-9839081.80560412,6195892.53974277,3453,Root Point,Pointe Root,,,50000,,Cape//Cap
-9830911.63575328,6197774.32957196,3454,Coutlee Island,Île Coutlee,,,50000,,Island//Île
-9825768.93342148,6263485.69540994,3455,Red Rock Hill,Mont Red Rock,,,50000,,Mountain//Mont
-9855021.07174567,6238106.75532642,3456,Dorion Landing,,,,50000,,Toponymic feature type as defined in the canadian geographical names database//Catégorie non fournie par la Base de données toponymiques du Canada
-9689716.8423484,6222785.81051376,3457,Dahl Shoal,Haut-fond Dahl,,,50000,,Shoal//Haut-fond
-9780231.88505454,6229465.31002527,3458,Thorne Shoal,Haut-fond Thorne,,,50000,,Shoal//Haut-fond
-9807123.72866514,6273196.90485454,3459,Condon Island,Île Condon,,,50000,,Island//Île
-9864443.57733323,6167773.84359418,3460,Monk Island,Île Monk,,,50000,,Island//Île
-9892601.14739943,6162061.00703745,3461,Shuniah Lake,Lac Shuniah,,,50000,,Lake//Lac
-9856281.49900465,6239916.01640691,3462,Dorion,Dorion,,,50000,,Town//Ville
-9901938.89433086,6193107.47667678,3463,Lefebvre Island,Île Lefebvre,,,50000,,Island//Île
-9798966.27013168,6220548.82390536,3464,Birch Island,Île Birch,,,50000,,Island//Île
-9802160.34673814,6220196.34358619,3465,Tisdall Island,Île Tisdall,,,50000,,Island//Île
-9882545.43415211,6180411.14053333,3466,Sifting Lake,Lac Sifting,,,50000,,Lake//Lac
-9846910.8976378,6181164.8533615,3467,Magee Rock,Haut-fond Magee,,,50000,,Shoal//Haut-fond
-9900997.61525787,6194066.94655875,3468,Mackenzie Bay,Baie Mackenzie,,,50000,,Bay//Baie
-9686194.32953279,6215151.03057859,3469,Round Lake,Lac Round,,,50000,,Lake//Lac
-9725304.51724714,6251845.40260026,3470,Lyne Lake,Lac Lyne,,,50000,,Lake//Lac
-9836625.25848266,6197983.31948121,3471,Sarah Island,Île Sarah,,,50000,,Island//Île
-9880163.2560033,6164242.96629153,3472,Middlebrun Island,Île Middlebrun,,,50000,,Island//Île
-9687975.56548051,6221100.79687801,3473,Copper Harbour,Havre Copper,,,50000,,Bay//Baie
-9658725.61949575,6236795.92179858,3474,Prince Point,Pointe Prince,,,50000,,Cape//Cap
-9876085.34118235,6170638.540296,3475,Foster Point,Pointe Foster,,,50000,,Cape//Cap
-9684618.04067609,6211857.73828271,3476,Sunday Harbour,Havre Sunday,,,50000,,Bay//Baie
-9890979.84106832,6162668.63188032,3477,Calcite Lake,Lac Calcite,,,50000,,Lake//Lac
-9773099.4651208,6260955.37272226,3478,Mountain Bay,Baie Mountain,,,50000,,Bay//Baie
-9881626.71544366,6162480.85926083,3479,Sand Islands,Îles Sand,,,50000,,Island//Île
-9869600.51615729,6207040.08920175,3480,D'Arcy Lake,Lac D'Arcy,,,50000,,Lake//Lac
-9731438.19821656,6247170.34362388,3481,Boswell's Point,Pointe Boswell's,,,50000,,Cape//Cap
-9819390.67181779,6271169.43266468,3482,McLennan Lake,Lac McLennan,,,50000,,Lake//Lac
-9803347.06299694,6223192.56889141,3483,Blind Channel,Chenal Blind,,,50000,,Channel//Chenal
-9742904.31526189,6245416.59779979,3484,Blanket Island,Île Blanket,,,50000,,Island//Île
-9841366.23938416,6180668.08016218,3485,Ayre Shoal,Haut-fond Ayre,,,50000,,Shoal//Haut-fond
-9830338.19675319,6203220.91123719,3486,Shesheeb Point,Pointe Shesheeb,,,50000,,Cape//Cap
-9741842.46974378,6246022.41172567,3487,Nicol Island,Île Nicol,,,50000,,Island//Île
-9738575.49664468,6231944.39655628,3488,Cobinosh Island,Île Cobinosh,,,50000,,Island//Île
-9816753.52361812,6210108.59322391,3489,Owen Channel,Chenal Owen,,,50000,,Channel//Chenal
-9794205.19133761,6272543.4669535,3490,Kama Hills,,,,50000,,Mountain//Mont
-9844147.47803906,6199219.67874095,3491,Sturgeon Bay,Baie Sturgeon,,,50000,,Bay//Baie
-9874873.82423504,6165541.00084476,3492,Gravel Island,Île Gravel,,,50000,,Island//Île
-9703043.30902039,6242828.71512838,3493,Twain Lake,Lac Twain,,,50000,,Lake//Lac
-9673620.89410777,6234538.16848662,3494,Haiste Rocks,Hauts-fond Haiste,,,50000,,Shoal//Haut-fond
-9849073.36125082,6183923.67800712,3495,Barclay Islands,Îles Barclay,,,50000,,Island//Île
-9891094.11772801,6194632.71687478,3496,Caribou Island,Île Caribou,,,50000,,Island//Île
-9903655.62691403,6160305.77604565,3497,Hare Island,Île Hare,,,50000,,Island//Île
-9850148.00845088,6175679.10157876,3498,Harty Rock,Haut-fond Harty,,,50000,,Shoal//Haut-fond
-9888719.97458433,6162688.0406522,3499,Perry Bay,Baie Perry,,,50000,,Bay//Baie
-9673503.91518361,6235514.81781811,3500,Santoy Bay,Baie Santoy,,,,,Bay//Baie
-9739202.60690808,6240744.69540724,3501,Steamboat Channel,Chenal Steamboat,,,50000,,Channel//Chenal
-9876809.46169514,6201340.973491,3502,Pass Lake,Pass Lake,,,50000,,Village//Village
-9882896.7230178,6181749.40038449,3503,Addison Lake,Lac Addison,,,50000,,Lake//Lac
-9674474.84737646,6239366.12620007,3504,Foxxe Lake,Lac Foxxe,,,50000,,Lake//Lac
-9779740.72930834,6261980.48054304,3505,Gurney Point,Pointe Gurney,,,50000,,Cape//Cap
-9794487.39582387,6256934.95017688,3506,Brûlé Shoal,Haut-fond Brûlé,,,50000,,Shoal//Haut-fond
-9880086.77816762,6191778.78735714,3507,Wiswell Lake,Lac Wiswell,,,50000,,Lake//Lac
-9740179.71120363,6254381.85961863,3508,Elbow Lake,Lac Elbow,,,50000,,Lake//Lac
-9800911.83487966,6246159.40379474,3509,Caribou Island,Île Caribou,,,50000,,Island//Île
-9683210.77273892,6214086.02440233,3510,Logging Camp Lake,Lac Logging Camp,,,50000,,Lake//Lac
-9798940.30686143,6231220.64286013,3511,Iron Lake,Lac Iron,,,50000,,Lake//Lac
-9718947.58042053,6244165.64692369,3512,Rongie Lake,Lac Rongie,,,50000,,Lake//Lac
-9797734.56247554,6222500.93672156,3513,Newash Point,Pointe Newash,,,50000,,Cape//Cap
-9796535.03236524,6279707.81561101,3514,Kama Hills,Mont Kama,,,50000,,Mountain//Mont
-9884209.31125125,6177597.05112368,3515,Gardner Lake,Lac Gardner,,,50000,,Lake//Lac
-9781457.01192954,6242998.90908789,3516,Legault Lake,Lac Legault,,,50000,,Lake//Lac
-9635949.31878253,6224518.42509732,3517,Black Rock,Haut-fond Black,,,50000,,Shoal//Haut-fond
-9678098.43036157,6220328.83667849,3518,Fish Island,Île Fish,,,50000,,Island//Île
-9876817.60650079,6163679.79184605,3519,Clark Island,Île Clark,,,50000,,Island//Île
-9783137.35277856,6255951.29951815,3520,Nipigon Bay,Baie Nipigon,,,250000,,Bay//Baie
-9621257.43106144,6233058.08324199,3521,Mons Point,Pointe Mons,,,50000,,Cape//Cap
-9682105.32079796,6217986.56341302,3522,High Dam Lake,Lac High Dam,,,50000,,Lake//Lac
-9669991.15850445,6236547.05487123,3523,Little Steel Lake,Lac Little Steel,,,50000,,Lake//Lac
-9720295.53375204,6246035.65590331,3524,Lily Bay,Baie Lily,,,50000,,Bay//Baie
-9880344.3303697,6171006.44526164,3525,Ferns Lake,Lac Ferns,,,50000,,Lake//Lac
-9847065.42168596,6189625.54556159,3526,Stanton Island,Île Stanton,,,50000,,Island//Île
-9889766.3574548,6161894.60412205,3527,Anorthite Islet,Ílot Anorthite,,,50000,,Island//Île
-9860822.76125197,6173363.91233404,3528,Sybill Island,Île Sybill,,,50000,,Island//Île
-9899299.01085262,6159136.6134184,3529,The Sleeping Giant,,,,50000,,Toponymic feature type as defined in the canadian geographical names database//Catégorie non fournie par la Base de données toponymiques du Canada
-9834161.16774795,6238227.44118512,3530,Ham Point,Pointe Ham,,,50000,,Cape//Cap
-9622676.86769402,6229184.6308894,3531,Manitoba Shoal,Haut-fond Manitoba,,,50000,,Shoal//Haut-fond
-9849972.95384865,6184455.69370715,3532,Bruneau Point,Pointe Bruneau,,,50000,,Cape//Cap
-9680385.26626179,6239014.72309275,3533,Jack Fish,Jackfish,,Railway siding,50000,,Railway feature//Entité ferroviaire
-9683351.33273018,6240475.89283306,3534,Jackfish Bay,Baie Jackfish,,,50000,,Bay//Baie
-9897243.64783605,6194261.29434247,3535,Buck Islands,Îles Buck,,,50000,,Island//Île
-9836441.35651681,6258053.71488474,3536,Everard,Everard,,Railway siding,50000,,Railway feature//Entité ferroviaire
-9744330.07561236,6250114.47272438,3537,Lonely Island Lake,Lac Lonely Island,,,50000,,Lake//Lac
-9876700.19614556,6200738.23549211,3538,Anderson Lake,Lac Anderson,,,50000,,Lake//Lac
-9765594.87511361,6242021.71500343,3539,Simpson Island,Île Simpson,,,50000,,Island//Île
-9877892.15165845,6166727.01108622,3540,Finlay Point,Pointe Finlay,,,50000,,Cape//Cap
-9631255.22201426,6222521.41291403,3541,Hale Rock,Haut-fond Hale,,,50000,,Shoal//Haut-fond
-9692035.4164742,6236277.68229347,3542,Almos Shoal,Haut-fond Almos,,,50000,,Shoal//Haut-fond
-9812650.12426736,6206932.12786433,3543,Sovereign Rock,Haut-fond Sovereign,,,50000,,Shoal//Haut-fond
-9828291.46387316,6214179.64698327,3544,Black Bay Peninsula,Péninsule de la Baie Black,,,50000,,Cape//Cap
-9796308.6365918,6243322.67829822,3545,Antler Lake,Lac Antler,,,50000,,Lake//Lac
-9743239.33351182,6240098.05025458,3546,Daylight Point,Pointe Daylight,,,50000,,Cape//Cap
-9837980.07755585,6241878.26507611,3547,Delaney Island,Île Delaney,,,50000,,Island//Île
-9764461.23460898,6236813.13581796,3548,Wickham Bay,Baie Wickham,,,50000,,Bay//Baie
-9884900.35949936,6163116.79270815,3549,Camp Bay,Baie Camp,,,50000,,Bay//Baie
-9752467.370112,6255619.65797472,3550,Pays Plat Hill,Mont Pays Plat,,,50000,,Mountain//Mont
-9884790.72206067,6182838.16557904,3551,Holt Lake,Lac Holt,,,50000,,Lake//Lac
-9742820.55360618,6247048.06202419,3552,Rossport,Rossport,,,50000,,Village//Village
-9716002.83041038,6242314.70998528,3553,West Pond,,,,50000,,Lake//Lac
-9888719.42258373,6182764.7852552,3554,Clavet Bay,Baie Clavet,,,50000,,Bay//Baie
-9749200.37034496,6253929.71616493,3555,Wieben's Point,Pointe Wieben's ,,,50000,,Cape//Cap
-9803713.19415735,6224544.82376054,3556,Stowe Point,Pointe Stowe,,,50000,,Cape//Cap
-9793829.926142,6233769.96830665,3557,Brook River,Rivière Brook,,,50000,,River//Cours d'eau
-9685777.22304339,6215047.24097063,3558,Patterson Island,Île Patterson,,,50000,,Island//Île
-9825720.44444538,6277449.81654108,3559,Nipigon,Nipigon,,,50000,,Town//Ville
-9866187.01492937,6164068.36626075,3560,Dreadnought Island,Île Dreadnought,,,50000,,Island//Île
-9656023.97668505,6239388.03790485,3561,Ripple Bay,Baie Rippile,,,50000,,Bay//Baie
-9879322.18107055,6211400.98447924,3562,Deception Lake,Lac Deception,,,50000,,Lake//Lac
-9745306.1859558,6235969.61235917,3563,Minnie Island,Île Minnie,,,50000,,Island//Île
-9744003.78585246,6250767.91230634,3564,Little Partridge Lake,Lac Little Partridge,,,50000,,Lake//Lac
-9683508.9776454,6216197.2269269,3565,Messy Lake,Lac Messy,,,50000,,Lake//Lac
-9676994.59847758,6236684.91938181,3566,Santoy,Santoy,,Railway siding,50000,,Railway feature//Entité ferroviaire
-9632445.09396002,6227057.15373498,3567,Slyboots Rock,Haut-fond Slyboots,,,50000,,Shoal//Haut-fond
-9838356.27395337,6272547.95474133,3568,South Trout Creek,Crique South Trout,,,50000,,River//Cours d'eau
-9896427.03912055,6196647.85687187,3569,Palette Island,Île Palette,,,50000,,Island//Île
-9880290.47361615,6210424.42466554,3570,Picture Lake,Lac Picture,,,50000,,Lake//Lac
-9808677.09722965,6274786.5380713,3571,Fire Hill Creek,Crique Fire Hill,,,50000,,River//Cours d'eau
-9686133.41694865,6246211.06904437,3572,Moberly Lake,Lac Moberly,,,50000,,Lake//Lac
-9891838.47631368,6156282.65454025,3573,Majestic Rock,Haut-fond Majestic,,,50000,,Shoal//Haut-fond
-9828552.23049608,6227487.72902211,3574,Laurie Lake,Lac Laurie,,,50000,,Lake//Lac
-9771738.03715647,6233347.75083421,3575,Fisher Rock,Haut-fond Fisher,,,50000,,Shoal//Haut-fond
-9755170.95212557,6262393.43835895,3576,Wire Lake,Lac Wire,,,50000,,Lake//Lac
-9769581.53992129,6247030.38470627,3577,Finch Head,Cap Finch,,,50000,,Cape//Cap
-9777292.28102327,6234806.6260899,3578,U Lake,Lac U,,,50000,,Lake//Lac
-9888230.98171638,6200160.83726895,3579,Knobel Point,Pointe Knobel,,,50000,,Cape//Cap
-9618201.32451577,6227041.35459067,3580,Peninsula Hill,,,,50000,,Mountain//Mont
-9751765.99669151,6250120.67402547,3581,Powder Islands,Îles Powder,,,50000,,Island//Île
-9877200.49785973,6185881.37261579,3582,Joeboy Lake,Lac Joeboy,,,50000,,Lake//Lac
-9777552.34661447,6231586.94143795,3583,McNab Harbour,Havre McNab,,,50000,,Bay//Baie
-9683682.20504734,6241967.23428607,3584,Observation Point,Pointe Observation,,,50000,,Cape//Cap
-9820141.28223949,6215794.53062039,3585,Moss Lake,Lac Moss,,,50000,,Lake//Lac
-9768139.91632337,6244202.05897885,3586,Cebina Island,Île Cebina,,,50000,,Island//Île
-9837827.1536076,6192555.53467232,3587,Rex Island,Île Rex,,,50000,,Island//Île
-9742501.61875324,6251155.37382968,3588,Bear Trap Lake,Lac Bear Trap,,,50000,,Lake//Lac
-9718460.39978916,6236101.72073691,3589,Schreiber Point,Pointe Schreiber,,,50000,,Cape//Cap
-9715791.62761504,6244036.83991489,3590,Walker Lake Hill,Mont Walker Lake,,,50000,,Mountain//Mont
-9653283.95362599,6236191.33691569,3591,Ashburton Bay,Baie Ashburton,,,50000,,Bay//Baie
-9733353.94634596,6244217.96998447,3592,Cat Islands,Îles Cat,,,50000,,Island//Île
-9776401.41386261,6268584.89123413,3593,Little Cypress Lake,Lac Little Cypress,,,50000,,Lake//Lac
-9874892.38045483,6168668.32712227,3594,Copp Rock,Haut-fond Copp,,,50000,,Shoal//Haut-fond
-9823902.41988767,6280374.68973749,3595,Mission Bay,Baie Mission,,,50000,,Bay//Baie
-9759358.06834399,6236423.52793093,3596,Rip Lake,Lac Rip,,,50000,,Lake//Lac
-9652056.56035018,6241120.93437792,3597,McKellar Harbour,Havre McKellar,,,50000,,Bay//Baie
-9894991.67293276,6164423.95942107,3598,Legend Lake,Lac Legend,,,50000,,Lake//Lac
-9667315.98768527,6238614.21532588,3599,Black Fox Lake,Lac Black Fox,,,50000,,Lake//Lac
-9700743.17472556,6234803.81859504,3600,Rock Island,Île Rock,,,50000,,Island//Île
-9861116.1399852,6224163.36053047,3601,Ancliff,Ancliff,,Railway siding,50000,,Railway feature//Entité ferroviaire
-9684061.7378114,6213787.7543892,3602,Long Lake,Lac Long,,,50000,,Lake//Lac
-9803480.65112582,6263318.74330166,3603,Vert Island,Île Vert,,,50000,,Island//Île
-9866070.42000789,6172519.64018268,3604,Edward Island,Île Edward,,,50000,,Island//Île
-9688843.67136856,6246919.90090412,3605,Lake A,Lac A,,Industrial Solid Depot site,50000,,Lake//Lac
-9847524.52984105,6218291.56114897,3606,Black Bay,Baie Black,,,50000,,Bay//Baie
-9839958.10142477,6186014.87133529,3607,Boardman Rock,Haut-fond Boardman,,,50000,,Shoal//Haut-fond
-9859125.97813986,6173995.75112863,3608,Magnet Island,Île Magnet,,,50000,,Island//Île
-9865929.8710838,6180167.884025,3609,Arno Island,Île Arno,,,50000,,Island//Île
-9900672.18005867,6193751.50847847,3610,Bacon Island,Île Bacon,,,50000,,Island//Île
-9623122.12855623,6230231.94594126,3611,Ypres Point,Pointe Ypres,,,50000,,Cape//Cap
-9879256.04687302,6165412.47983817,3612,Middlebrun Point,Pointe Middlebrun,,,50000,,Cape//Cap
-9895842.06583735,6166329.05069458,3613,The Adams Apple,,,,50000,,Toponymic feature type as defined in the canadian geographical names database//Catégorie non fournie par la Base de données toponymiques du Canada
-9751117.1989414,6232257.50534358,3614,Morn Point,Pointe Morn,,,50000,,Cape//Cap
-9820897.5240928,6275012.71806068,3615,Doghead Mountain,Mont Doghead,,,50000,,Mountain//Mont
-9808597.26331718,6212592.92599894,3616,Dacres Rock,Haut-fond Dacres,,,50000,,Shoal//Haut-fond
-9873059.15922983,6188079.83257798,3617,Sibley Bay,Baie Sibley,,,50000,,Bay//Baie
-9801976.79569896,6245724.66223012,3618,Caribou Point,Pointe Caribou,,,50000,,Cape//Cap
-9867879.28699173,6194044.51073008,3619,Louse Cove,Anse Louse,,,50000,,Bay//Baie
-9822898.74854473,6268499.97761692,3620,Cook Point,Pointe Cook,,,50000,,Cape//Cap
-9632725.79131713,6232676.00155803,3621,Port Coldwell,,,,50000,,Bay//Baie
-9883823.62450059,6163535.57151223,3622,Fork Bay,Baie Fork,,,50000,,Bay//Baie
-9872989.7211869,6181004.12571128,3623,Demers Point,Pointe Demers,,,50000,,Cape//Cap
-9734716.2938146,6239579.54400301,3624,Steamboat Island,Île Steamboat,,,50000,,Island//Île
-9869537.69379258,6165355.34048333,3625,Hardscrabble Island,Île Hardscrabble,,,50000,,Island//Île
-9867183.28336186,6198269.35175426,3626,Hornick Cove,Anse Hornick,,,50000,,Bay//Baie
-9807714.26368278,6220475.93824618,3627,Ford Island,Île Ford,,,50000,,Island//Île
-9664631.68897484,6234629.970755,3628,Cedar Lake,Lac Cedar,,,50000,,Lake//Lac
-9834498.4669654,6199077.95869794,3629,Helen Island,Île Helen,,,50000,,Island//Île
-9800208.60943414,6228821.93184151,3630,Schelling Lake,Lac Schelling,,,50000,,Lake//Lac
-9680605.98479914,6249878.11036539,3631,Canoe Lake,Lac Canoe,,,50000,,Lake//Lac
-9735991.21619298,6240182.84194988,3632,Kingcome Island,Île Kingcome,,,50000,,Island//Île
-9728233.55335117,6239373.38655563,3633,Schreiber Channel,Chenal Schreiber,,,50000,,Channel//Chenal
-9882786.84795669,6168689.78135956,3634,Wampum Lake,Lac Wampum,,,50000,,Lake//Lac
-9803363.02090767,6266018.65643953,3635,Holden Shoal,Haut-fond Holden,,,50000,,Shoal//Haut-fond
-9808624.85377962,6220919.12475537,3636,McGhie Rock,Haut-fond McGhie,,,50000,,Shoal//Haut-fond
-9828712.10959181,6204938.34834002,3637,Roche Debout Channel,Chenal Roche Debout,,,50000,,Channel//Chenal
-9722837.16730722,6246323.49364823,3638,Bentarm Lake,Lac Bentarm,,,50000,,Lake//Lac
-9866680.67290643,6178506.10123781,3639,Grey Island,Île Grey,,,50000,,Island//Île
-9805294.40346525,6213889.04720438,3640,Bill & Jim Islands,Îles Bill & Jim,,,50000,,Island//Île
-9834670.3707955,6242737.6142957,3641,Old John Rock,Haut-fond Old John,,,50000,,Shoal//Haut-fond
-9742854.36927238,6245054.3691238,3642,Whiskey Island,Île Whiskey,,,50000,,Island//Île
-9851062.28893205,6246859.6704444,3643,Hurkett Cove,Anse Hurkett,,,50000,,Bay//Baie
-9645210.08790893,6226203.09740797,3644,Windy Bay,Baie Windy,,,50000,,Bay//Baie
-9681965.8662479,6249640.03914428,3645,Pony Lake,Lac Pony,,,50000,,Lake//Lac
-9721639.30719796,6248186.91359788,3646,Hackle Lake,Lac Hackle,,,50000,,Lake//Lac
